id,title,author,source_text,source_grade,license,url
5266,ON THE PROGRESS AND DEVELOPMENT OF THE MARINE ENGINE.,F.C.Marshall.,"The author then briefly described the modern marine engine and boiler. The three great types of compound engines may be placed as follows in the order of their general acceptance by the shipowning community: (1) The two-cylinder intermediate-receiver compound engine, having cranks at right angles. (2) The Woolf engine in the tandem form, having generally the high-pressure and low-pressure cylinders in line with each other, but occasionally alongside, and always communicating their power to one crank. Such a pair of engines is used sometimes singly, oftener two pairs together, working side by side to cranks at right angles; recently three pairs together, working to cranks placed 120 deg. apart. The system affords the opportunity of adding yet more engines to the same propeller to an indefinite extent. (3) The three cylinder intermediate-receiver compound engine, with one high and two low-pressure cylinders, the steam passing from the high-pressure cylinder into the receiver, and thence into the two low-pressure cylinders respectively. The cranks are placed at equal angles apart round the crank shaft, so as to balance the forces exerted upon the shaft.",12.58,Public Domain,http://www.gutenberg.org/files/8408/8408-h/8408-h.htm
4696,Three Bright Girls: A Story of Chance and Mischance,Annie E. Armstrong,"Almost before Sir Peter has greeted his host and hostess, the door is once more thrown wide, and the announcement ""Dinner is served"" brings the assembled guests to their feet. Doris is standing obedient, close by her aunt, who has already taken forcible possession of Hugh, when a cheery, manly voice from behind says ""Now, Miss Doris, your mother tells me I am to have the honour of taking you in to dinner on this auspicious occasion of your first appearance in public;"" and Colonel Danvers stands before her with smiling face and outstretched hand. ""I couldn't come and speak to you before,"" he explains, ""for your father and the rector pinned me at the other end of the room and dragged me into a political discussion."" ""O, I am so glad I am to sit beside you!"" exclaims Doris with genuine pleasure. ""I was dreadfully afraid it would be Captain Hall; and he is so stupid, you know. It takes him about five minutes to get out the most ordinary remarks with his silly affected drawl.""",12.65,Public Domain,http://www.gutenberg.org/files/62631/62631-h/62631-h.htm
1131,PATEM'S SALMAGUNDI,By E. S. Brooks.,"Within less than a week the whole complexion of affairs in that little island city was entirely changed. Both the Massachusetts and the Maryland claimants ceased, for a time at least, their unfounded demands. A treaty at Hartford settled the disputed question of boundary-lines, and the Maryland governor declared ""that he had not intended to meddle with the government of Manhattan."" Added to this, Sewackenamo, chief of the Esopus Native Americans, came to the fort at New Amsterdam and ""gave the right hand of friendship"" to the Heer Governor, and by the interchange of presents a treaty of peace was ratified. So, one by one, the troubles of the Heer Governor melted away, his brow became clear and, ""partaking of the universal satisfaction,"" so says the historian, ""he proclaimed a day of general thanksgiving."" Thanksgiving in the colonies was a matter of almost yearly occurrence.",12.73,Public Domain,http://www.gutenberg.org/files/19909/19909-h/19909-h.htm#PATEMS_SALMAGUNDI
4949,THE COLOR OF WATER,?,"It is well known that the water of different lakes and rivers differs in color. The Mediterranean Sea is indigo blue, the ocean sky blue, Lake Geneva is azure, while the Lake of the Four Forest Cantons and Lake Constance, in Switzerland, as well as the river Rhine, are chrome green, and Kloenthaler Lake is grass green. Tyndall thought that the blue color of water had a similar cause as the blue color of the air, being blue by reflected light and red by transmitted light. W. Spring has recently communicated to the Belgian Academy the results of his investigations upon the color of water. He proved that perfectly pure water in a tube 10 meters long had a distinctly blue color, while it ought, according to Tyndall, to look red. Spring also showed that water in which carbonate of lime, silica, clay, and salts were suspended in a fine state of division offered a resistance to the passage of light that was not inconsiderable.",12.8,Public Domain,http://www.gutenberg.org/files/8950/8950-h/8950-h.htm
4999,THE ANCIENT MISSISSIPPI AND ITS TRIBUTARIES,"J. W. SPENCER, B.A.Sc., Ph.D., F.G.S., Professor of Geology in the State University of Missouri.","Throughout the third great geological Time--the Mesozoic--these rivers grew in importance, and the lowest portions of the Missouri began to form a tributary of some size. Still the Ohio had not united with the Mississippi, and both of these rivers emptied into an arm of the Mexican Gulf, which then reached to a short distance above what is now their junction. In point of time, the Ohio is probably older than the Mississippi, but the latter river grew and eventually absorbed the Ohio as a tributary. In the early part of the fourth great geological Time--the Cenozoic--nearly the whole continent was above water. Still the Gulf of Mexico covered a considerable portion of the extreme Southern States, and one of its bays extended as far north as the mouth of the Ohio, which had not yet become a tributary of the Mississippi. The Missouri throughout its entire length was at this time a flowing river.",12.85,Public Domain,http://www.gutenberg.org/files/8862/8862-h/8862-h.htm
6180,Dewey and Other Naval Commanders,Edward Sylvester Ellis,"No one needs to be reminded that the War for the Union was the greatest struggle of modern times. The task of bringing back to their allegiance those who had risen against the authority of the National Government was a gigantic one, and taxed the courage and resources of the country to the utmost. In order to make the war effective, it was necessary to enforce a rigorous blockade over three thousand miles of seacoast, open the Mississippi river, and overcome the large and well-officered armies in the field. The last was committed to the land forces, and it proved an exhausting and wearying struggle. Among the most important steps was the second—that of opening the Mississippi, which being accomplished, the Southwest, from which the Confederacy drew its immense supplies of cattle, would be cut off and a serious blow struck against the armed rebellion. The river was sealed from Vicksburg to the Gulf of Mexico. At the former place extensive batteries had been erected and were defended by an army, while the river below bristled with batteries and guns in charge of brave men and skillful officers.",12.92,Public Domain,http://www.gutenberg.org/files/17253/17253-h/17253-h.htm#CHAPTER_VI
5011,CANNED MEATS,P. CARLES,"When tinned iron serves for containing alimentary matters, it is essential that the tin employed should be free from lead. The latter metal is rapidly oxidized on the surface and is dissolved in this form in the neutral acids of vegetables, meat, etc. The most exact method of demonstrating the presence of lead consists in treating the alloy--so-called tin--with aqua regia containing relatively little nitric acid. The whole dissolves; the excess of acid is driven off by evaporation at a boiling heat, and the residue, diluted with water, is saturated with hydrogen sulphide. The iron remains in solution, while the mixed lead and tin sulphides precipitated are allowed to digest for a long time in an alkaline sulphide. The tin sulphide only dissolves; it is filtered off and converted into stannic acid, while the lead sulphide is transformed into sulphate and weighed as such.",12.99,Public Domain,http://www.gutenberg.org/files/8950/8950-h/8950-h.htm
2655,"When Water Swims in Water, Will it Float, or Will it Sink? Or: What Drives Currents in the Ocean?",Mirjam S. Glessmer,"Even though the ocean is constantly in motion and there are lots of factors that affect how the ocean water moves, there is one natural phenomenon that has been contributing to ocean water movement for thousands of years: one large ocean current that connects all ocean basins, as well as the ocean surface and the deep ocean. This current is sometimes called the global conveyor belt, for the way it circulates water all around the globe. If water could be tracked on its journey on the global conveyor belt, following the red path as warm water nears the surface, then cools and sinks to follow the blue path until it comes back to the surface again, we would find that it takes the water around 1,000 years to complete its travel all the way around the world. An obvious first guess as to what might cause this motion in the ocean is the wind. Wind blows over the ocean's surface, causing both waves and movement of water in a downwind direction. And indeed, parts of the global conveyor belt are driven by the wind .",13.04,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2019.00085
4153,A League for Preparedness,Theodore Roosevelt and George L. von Meyer,"Righteousness must be put before peace, and peace must be recognized as of value only when it is the hand-maiden of justice. The doctrine of national or individual neutrality between right and wrong is an ignoble doctrine, unworthy the support of any brave or honorable man. It is wicked to be neutral between right and wrong, and this statement can be successfully refuted only by men who are prepared to hold up Pontius Pilate, the arch-typical neutral of all time, as worthy of our admiration. An ignoble peace may be the worst crime against humanity, and righteous war may represent the greatest service a nation can at a given moment render to itself and to mankind. Our people also need to come to their senses about the manufacture and sale of arms and ammunition. Of course, the same moral law applies here between nations as between individuals within a nation. There is not the slightest difference between selling ammunition in time of war and in time of peace, because when sold in time of peace it is only sold with a view to possibility or likelihood of war.",13.13,Public Domain,http://www.gutenberg.org/files/26377/26377-h/26377-h.htm#A_League_for_Preparedness
7059,How Cincinnatus Saved Rome,Alfred J. Church,"When the ambassadors had returned to Rome the Senate commanded that there should be levied two armies; and that Minucius the Consul should march with the one against the Æquians on Mount Ægidus, and that the other should hinder the enemy from their plundering. This levying the tribunes of the Commons sought to hinder; and perchance had done so, but there also came well-nigh to the walls of the city a great host of the Sabines plundering all the country. Thereupon the people willingly offered themselves, and there were levied forthwith two great armies. Nevertheless when the Consul Minucius had marched to Mount Ægidus, and had pitched his camp not far from the Æquians, he did nought for fear of the enemy, but kept himself within his entrenchments. And when the enemy perceived that he was afraid, growing the bolder for his lack of courage, they drew lines about him, keeping him in on every side. Yet before that he was altogether shut up there escaped from his camp five horsemen, that bare tidings to Rome how that the Consul, together with his army, was besieged.",13.22,Public Domain,http://www.gutenberg.org/files/14752/14752-h/14752-h.htm#Cincinnatus
5491,AN OLD-TIME SCENE,?,"The chimney-sweepers always came early in the morning, before the fires were lighted; and their coming was a great event to the children of a household. ""When a child,"" says a famous English writer, speaking of the chimney-sweepers of London, ""what a mysterious pleasure it was to witness their operation!—to see a girl no bigger than one's self enter into that dark hole—to pursue him in imagination, as he went sounding on through so many stifling caverns—to shudder with the idea, that 'now surely he must be lost forever!'—to revive at hearing his feeble shout of discovered daylight,—and then (oh, fulness of delight!) running out of doors, to come just in time to see him emerge in safety!"" There are chimney-sweepers even now; but none of the old-fashioned kind. In many places it is forbidden by law to send boys up the chimneys. So the modern chimney-sweeper puts his brush on the end of a pole, which is made in joints, like a fishing-rod, and, by attaching joint after joint, thrusts it farther and farther up the chimney.",13.3,Public Domain,http://www.gutenberg.org/files/28131/28131-h/28131-h.htm#Page_65
4946,THE RAPHAEL CELEBRATION AT ROME,?,"This ceremony at the Pantheon was concluded by all visitors writing their names on two albums which had been placed near Victor Emmanuel's tomb and Raphael's tomb. The commemoration in the hall of the Horatii and Curiatii in the Capitol was a great success, their Majesties, the Ministers, the members of the diplomatic body, and a distinguished assembly being present. Signor Quirino Leoni read an admirable discourse on Raphael and his times. The ancient city of Urbino, Raphael's birthplace, has fallen into decay, but has remembered its historic renown upon this occasion. The representatives of the Government and municipal authorities, and delegates of the leading Italian cities went in procession to visit the house where Raphael was born. Commemoration speeches were pronounced in the great hall of the ducal palace by Signor Minghetti and Senator Massarani. The commemoration ended with a cantata composed by Signor Rossi. The Via Raffaelle was illuminated in the evening, and a gala spectacle was given at the Sanzio Theater. Next day the exhibition of designs for a monument to Raphael was inaugurated at Urbino, and at night a great torchlight procession took place.",13.39,Public Domain,http://www.gutenberg.org/files/8950/8950-h/8950-h.htm
4595,"Bushido, the Soul of Japan",Inazo Nitobe,"What Buddhism failed to give, Shintoism offered in abundance. Such loyalty to the sovereign, such reverence for ancestral memory, and such filial piety as are not taught by any other creed, were inculcated by the Shinto doctrines, imparting passivity to the otherwise arrogant character of the samurai. Shinto theology has no place for the dogma of ""original sin."" On the contrary, it believes in the innate goodness and God-like purity of the human soul, adoring it as the adytum from which divine oracles are proclaimed. Everybody has observed that the Shinto shrines are conspicuously devoid of objects and instruments of worship, and that a plain mirror hung in the sanctuary forms the essential part of its furnishing. The presence of this article, is easy to explain: it typifies the human heart, which, when perfectly placid and clear, reflects the very image of the Deity. When you stand, therefore, in front of the shrine to worship, you see your own image reflected on its shining surface, and the act of worship is tantamount to the old Delphic injunction, ""Know Thyself.""",13.45,Public Domain,http://www.gutenberg.org/files/12096/12096-h/12096-h.htm
6687,The Louisa Alcott Reader: a Supplementary Reader for the Fourth Year of School,Louisa May Alcott,"A child's voice sang, a child's hand carried the little candle; and in the circle of soft light it shed, Effie saw a pretty child coming to her through the night and snow. A rosy, smiling creature, wrapped in white fur, with a wreath of green and scarlet holly on its shining hair, the magic candle in one hand, and the other outstretched as if to shower gifts and warmly press all other hands. Effie forgot to speak as this bright vision came nearer, leaving no trace of footsteps in the snow, only lighting the way with its little candle, and filling the air with the music of its song. ""Dear child, you are lost, and I have come to find you,"" said the stranger, taking Effie's cold hands in his, with a smile like sunshine, while every holly berry glowed like a little fire.",13.52,Public Domain,http://www.gutenberg.org/files/7425/7425-h/7425-h.htm
3217,"Now You See it, Now You Don’t: Interacting with Invisible Objects","Apoorva Rajiv Madipakkam, Karin Ludwig, Marcus Rothkirch, & Guido Hesselmann","Using a method called continuous flash suppression (CFS), which is based on the same principle as binocular rivalry, we can make objects invisible to people who have normal vision. In the CFS method, one eye is presented with the image of interest, also called the target, while at the same time the other eye is made to see colorful, flickering patterns. So, using the same example as above, one eye is shown the image of an ice cream and the other eye is now shown colorful, flickering patterns instead of the dog. In such a situation, because the colorful patterns are flickering compared to the static ice cream, what we finally see (most of the time) are the colorful, changing patterns (i.e., the dominant image). Which image is dominant (the flickering masks or the ice cream) also depends on our eye dominance. But remember; the target image (the ice cream in our example) is actually shown to one eye and this eye and also parts of the brain are still receiving the information of the ice cream.",13.65,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2015.00004
2319,Post-classical_history,wikipedia,"Finally, communication and trade across Afro-Eurasia increased rapidly. The Silk Road continued to spread cultures and ideas through trade and throughout Europe, Asia, and Africa. Trade networks were established between West Europe, Byzantium, early Russia, the Islamic Empires, and the Far Eastern civilizations. In Africa the earlier introduction of the Camel allowed for a new and eventually large trans-Saharan trade, which connected Sub-Saharan West Africa to Eurasia. The Islamic Empires adopted many Greek, Roman, and Indian advances and spread them through the Islamic sphere of influence, allowing these developments to reach Europe, North and West Africa, and Central Asia. Islamic sea trade helped connect these areas, including those in the Indian Ocean and in the Mediterranean, replacing Byzantium in the latter region. The Christian Crusades into the Middle East (as well as Muslim Spain and Sicily) brought Islamic science, technology, and goods to Western Europe.",13.78,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Post-classical_history
4889,On Comets,"FURMAN LEAMING, M.D","The spherical theory accounts easily for the different forms of tail seen in different comets. The sword shaped tails, at variance with the common theory, can be accounted for by supposing a slight difference in density or material in the cometic atmosphere, which will deflect the light as seen. The comet of 1823, which cannot be explained on the common theory, is very easily explained on the spherical. That comet showed two tails, apparently of equal length, which moved opposite to each other, and perpendicularly to the orbit of the nucleus, and showing no signs of repulsive force from the sun. On the spherical theory it is only necessary to suppose such an arrangement of the nucleus as would reflect the rays of the sun laterally; a slight modification of the nucleus would give not only two but any number of tails pointing in different directions. It may be objected to the spherical theory that a tail 50,000,000 miles long would call for a sphere 100,000,000 miles in diameter, and that would be too vast for our solar system.",13.91,Public Domain,http://www.gutenberg.org/files/9076/9076-h/9076-h.htm#23
4901,The Pont du Gard (Chapter XXVI of A Little Tour in France),Henry James,"I feel as if it were scarcely discreet to indicate the whereabouts of the château of the obliging young man I had met on the way from Nîmes; I must content myself with saying that it nestled in an enchanting valley,—dans le fond, as they say in France,—and that I took my course thither on foot, after leaving the Pont du Gard. I find it noted in my journal as ""an adorable little corner."" The principal feature of the place is a couple of very ancient towers, brownish-yellow in hue, and mantled in scarlet Virginia-creeper. One of these towers, reputed to be of Saracenic origin, is isolated, and is only the more effective; the other is incorporated in the house, which is delightfully fragmentary and irregular. It had got to be late by this time, and the lonely castel looked crepuscular and mysterious. An old housekeeper was sent for, who showed me the rambling interior; and then the young man took me into a dim old drawing-room, which had no less than four chimney-pieces, all unlighted, and gave me a refection of fruit and sweet wine.",14.03,Public Domain,http://www.gutenberg.org/files/17160/17160-h/17160-h.htm#Page_223
6618,THE RED ETTIN,Joseph Jacobs,"The lad went away with the can to the well, and filled it with water, and then came away home again; but the can being broken, the most part of the water had run out before he got back. So his cake was very small; yet small as it was, his mother asked him if he was willing to take the half of it with her blessing, telling him that, if he chose rather to take the whole, he would only get it with her curse. The young man, thinking he might have to travel a far way, and not knowing when or how he might get other provisions, said he would like to have the whole cake, come of his mother's malison what like; so she gave him the whole cake, and her malison along with it. Then he took his brother aside, and gave him a knife to keep till he should come back, desiring him to look at it every morning, and as long as it continued to be clear, then he might be sure that the owner of it was well; but if it grew dim and rusty, then for certain some ill had befallen him.",14.17,Public Domain,http://www.gutenberg.org/files/7439/7439-h/7439-h.htm#link2H_4_0025
1917,Boston_Tea_Party,wikipedia,"The Boston Tea Party (initially referred to by John Adams as ""the Destruction of the Tea in Boston"") was a political protest by the Sons of Liberty in Boston, on December 16, 1773. The demonstrators, some appropriating Native American dress, in defiance of the Tea Act of May 10, 1773, destroyed an entire shipment of tea sent by the East India Company. They boarded the ships and threw the chests of tea into Boston Harbor. The British government responded harshly and the episode escalated into the American Revolution. The Tea Party became an iconic event of American history, and other political protests such as the Tea Party movement after 2010 explicitly refer to it. The Tea Party was the culmination of a resistance movement throughout British America against the Tea Act, which had been passed by the British Parliament in 1773. Colonists objected to the Tea Act because they believed that it violated their rights as Englishmen to ""No taxation without representation,"" that is, be taxed only by their own elected representatives and not by a British parliament in which they were not represented.",14.29,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Boston_Tea_Party
3458,"Facebook, Being Cool, and Your Brain: What Science Tells Us","Dar Meshi, Carmen Morawetz, & Hauke R. Heekeren","A key brain structure in the reward system is the nucleus accumbens (pronounced: uh-'kuhm-benz), which is a very small but critical structure located deep in the center of the brain. The nucleus accumbens is activated by things that make us happy, such as eating good food or winning money. Recent research has demonstrated that if we show pictures of food to hungry people, the response of their nucleus accumbens will predict how much food they will eat later. That is, the more sensitive a person's nucleus accumbens is to a reward in the laboratory, such as seeing food, the more likely the person is to try to obtain that reward in the real-world (eating food). With this in mind, we decided to investigate if a person's individual sensitivity to discovering that the person has a good reputation could predict a real-world behavior aimed at obtaining a good reputation.",14.43,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2013.00004
7129,SIR WALTER SCOTT,Grace E. Sellon,"Except for his lameness, he grew so well and strong that when he was about eight years old he was placed with his brothers in the upper class of the Edinburgh grammar school, known as the High School. Though he had had some lessons in Latin with a private tutor, he was behind his class in this subject, and being a high-spirited and sensitive boy, he felt rather keenly this disadvantage. Perhaps the fact that he could not be one of the leaders of his class made him careless; at any rate, he could never be depended upon to prepare his lesson, and at no time did he make a consistently good record. However, he found not a little comfort for his failure as a student in his popularity as a storyteller and kind-hearted comrade. Among the boys of his own rank in the school he won great admiration for his never-ending supply of exciting narratives and his willingness to give help upon lessons that he would otherwise have left undone.",14.6,Public Domain,http://www.gutenberg.org/ebooks/21864
4736,AN ANONYMOUS STORY,ANTON TCHEKHOV Translated by CONSTANCE GARNETT,"As a rule at eleven o'clock in the morning the electric bell rang in my footman's quarters to let me know that my master was awake. When I went into the bedroom with his polished shoes and brushed clothes, Georgy Ivanitch would be sitting in his bed with a face that looked, not drowsy, but rather exhausted by sleep, and he would gaze off in one direction without any sign of satisfaction at having waked. I helped him to dress, and he let me do it with an air of reluctance without speaking or noticing my presence; then with his head wet with washing, smelling of fresh scent, he used to go into the dining-room to drink his coffee. He used to sit at the table, sipping his coffee and glancing through the newspapers, while the maid Polya and I stood respectfully at the door gazing at him.",14.7,Public Domain,http://www.gutenberg.org/files/13415/13415-h/13415-h.htm
7480,Artificial_cardiac_pacemaker,wikipedia,"A major step forward in pacemaker function has been to attempt to mimic nature by utilizing various inputs to produce a rate-responsive pacemaker using parameters such as the QT interval, pO2 – pCO2 (dissolved oxygen or carbon dioxide levels) in the arterial-venous system, physical activity as determined by an accelerometer, body temperature, ATP levels, adrenaline, etc. Instead of producing a static, predetermined heart rate, or intermittent control, such a pacemaker, a 'Dynamic Pacemaker', could compensate for both actual respiratory loading and potentially anticipated respiratory loading. The first dynamic pacemaker was invented by Anthony Rickards of the National Heart Hospital, London, UK, in 1982. Dynamic pacemaking technology could also be applied to future artificial hearts. Advances in transitional tissue welding would support this and other artificial organ/joint/tissue replacement efforts. Stem cells may be of interest in transitional tissue welding. Many advancements have been made to improve the control of the pacemaker once implanted. Many of these have been made possible by the transition to microprocessor controlled pacemakers. Pacemakers that control not only the ventricles but the atria as well have become common. Pacemakers that control both the atria and ventricles are called dual-chamber pacemakers.",14.8,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Artificial_cardiac_pacemaker
7207,On the Death of King Edward VII,Sir Herbert Henry Asquith,"King Edward, be it remembered, was a man of many and varied interests. He was a sportsman in the best sense, an ardent and discriminating patron of the Arts, and as well equipped as any man of his time for the give-and-take of social intercourse; wholly free from the prejudices and narrowing rules of caste; at home in all companies; an enfranchised citizen of the world. To such a man, endowed as he was by nature, placed where he was by fortune and by circumstances, there was open, if he had chosen to enter it, an unlimited field for self-indulgence. But, Sir, as every one will acknowledge who was brought into daily contact with him in the sphere of affairs, his duty to the State always came first. In this great business community there was no better man of business, no man by whom the humdrum obligations—punctuality, method, preciseness, and economy of time and speech—were more keenly recognized or more severely practised.",14.94,Public Domain,http://www.gutenberg.org/files/22795/22795-h/22795-h.htm#Page_217
5371,THE VARYING SUSCEPTIBILITY OF PLANTS AND ANIMALS TO POISONS AND DISEASES.,?,"The true social peril, hardly discovered before we became aware how to conjure it, lies in those legions of animalcules or microbes that surround us and in the middle of which we live. M. Pasteur has revealed them to us as the factors in infectious diseases. Claude Bernard has demonstrated the community which exists between animals and vegetables--phenomena of movement, of sensibility, of production of heat, of respiration, of digestion even, for there are the Drosera and kindred carnivorous plants. Iron cures chlorosis in vegetables as well as in animals, and chloroform and ether render both insensible. There resemblances are more striking still between animals. After Baudrimont, insects are, in presence of alcohols, chloroform, and irrespirable gases, similarly affected as man. Many maladies, too, are common to man and several species of animals; and this organic identity is best illustrated in the relationship between epidemics and epizootias, cancer, asthma, phthisis, smallpox, rabies, glanders, charbon, etc., afflict alike man and many species of animals.",15.2,Public Domain,http://www.gutenberg.org/files/8296/8296-h/8296-h.htm
2393,Solar_wind,wikipedia,"The solar wind is a stream of charged particles released from the upper atmosphere of the Sun. This plasma consists of mostly electrons, protons and alpha particles with energies usually between 1.5 and 10 keV; embedded in the solar-wind plasma is the interplanetary magnetic field. The solar wind varies in density, temperature and speed over time and over solar longitude. Its particles can escape the Sun's gravity because of their high energy, from the high temperature of the corona and magnetic, electrical and electromagnetic phenomena in it. The solar winds flow outward supersonically at varying speeds depending on their origin reaching up to around one million miles per hour to great distances, filling a region known as the heliosphere, an enormous bubble-like volume surrounded by the interstellar medium. Other related phenomena include the aurora (northern and southern lights), the plasma tails of comets that always point away from the Sun, and geomagnetic storms that can change the direction of magnetic field lines.",15.29,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Solar_wind
4953,MACHINE FOR GRINDING LITHOGRAPHIC INKS AND COLORS,?,"The grinding of the inks and colors that are employed in lithographing is a long and delicate operation, which it has scarcely been possible up to the present time to perform satisfactorily otherwise than by hand, because of the perfect mixture that it is necessary to obtain in the materials employed. Per contra, this manual work, while it has the advantage of giving a very homogeneous product, offers the inconvenience of taking a long time and being costly. The Alauzet machine, shown in the accompanying cut, is designed to perform this work mechanically. The apparatus consists of a flat, cast iron, rectangular frame, resting upon a wooden base which forms a closet. In a longitudinal direction there is mounted on the machine a rectangular guide, along which travel two iron slides in the shape of a reversed U, which make part of two smaller carriers that are loaded with weights, and to which are fixed cast-steel mullers.",15.48,Public Domain,http://www.gutenberg.org/files/15417/15417-h/15417-h.htm
2433,Truman_Doctrine,wikipedia,"The Truman Doctrine underpinned American Cold War policy in Europe and around the world. In the words of historian James T. Patterson, ""The Truman Doctrine was a highly publicized commitment of a sort the administration had not previously undertaken. Its sweeping rhetoric, promising that the United States should aid all 'free people' being subjugated, set the stage for innumerable later ventures that led to globalisation commitments. It was in these ways a major step."" The doctrine endured, historian Dennis Merill argues, because it addressed broader cultural insecurity regarding modern life in a globalized world. It dealt with Washington's concern over communism's domino effect, it enabled a media-sensitive presentation of the doctrine that won bipartisan support, and it mobilized American economic power to modernize and stabilize unstable regions without direct military intervention. It brought nation-building activities and modernization programs to the forefront of foreign policy.",15.66,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Truman_Doctrine
3048,What Happens in Your Mind and Brain When You Are Excluded from a Social Activity?,Taishi Kawamoto,"Social exclusion refers to the experience of being socially isolated, either physically (for example, being totally alone), or emotionally (for example, being ignored or told that one is unwanted). When someone excludes you, you probably feel bad or even experience ""painful"" feelings. Why does social exclusion cause these feelings? One possibility is that human beings are social animals, and we have been selected by evolution to live together with others. Social exclusion tells us that social relationships are threatened or damaged, and therefore, exclusion tells us there is a crisis, by causing aversive feelings. Previous research by psychologists (people who study the mind and behavior) and social neuroscientists (people who study the neural, hormonal, cellular, and gametic mechanisms underlying social interaction and behavior) has revealed much about what happens during and after social exclusion. Before beginning to explain how social exclusion dynamically affects our mind, brain, and behavior, I would like to briefly introduce the mystery of social pain—defined as the painful feeling caused by social exclusion.",16.04,Public Domain,https://kids.frontiersin.org/article/10.3389/frym.2017.00046
4964,ENLARGING ON ARGENTIC PAPER AND OPALS,A. GOODALL,"We now come to the paper process, and most effective enlargements can be made by it also; indeed, as a basis for coloring, nothing could well be better. Artists all over the country have told me that after a few trials they prefer it to anything else, while excellent and effective plain enlargements are easily made by it if only carefully handled. A very good enlargement is made by vignetting the picture, as I have just done, with the opal, and then squeezing it down on a clean glass, and afterward framing it with another glass in front, when it will have the appearance almost equal to an opal. To make sure of the picture adhering to the glass, however, and at the same time to give greater brilliancy, it is better to flow the glass with a 10 or 15 grain solution of clear gelatine before squeezing it down.",16.26,Public Domain,http://www.gutenberg.org/files/11344/11344-h/11344-h.htm#10
7423,RAPHIOLEPIS JAPONICA,"W. G., in The Garden","This handsome Japanese shrub is not an uncommon plant in greenhouses, in which it is generally known under the garden name of R. ovata. It is, however, perfectly hardy, and it is with the view of making that fact known that we produce the annexed illustration of it, which represents a spray lately sent to us by Messrs. Veitch from their nursery at Coombe Wood, where the plant has withstood the full rigor of our climate for some years past. The Coombe Wood Nursery is not very well sheltered, and the soil is not of the lightest description; the plant may, therefore, be said to have a fair trial out-of-doors. We have also met with it in the open air in other places besides Coombe Wood, and if we remember rightly, Mr. G.F. Wilson has a fine old bush of it on his rockery which abounds with shrubs of a similar character, all apparently at home.",16.54,Public Domain,http://www.gutenberg.org/files/8504/8504-h/8504-h.htm#19
6461,Monitress Merle,Angela Brazil,"The first day of a new term always seems intolerably long, and with such an interesting event as a ballot before them most of the girls felt the hour and a half to drag, and turned many surreptitious glances towards wrist watches. Merle in especial, who hated French translation, groaned as she looked up words in the dictionary, and made several stupid mistakes, because her thoughts were focussed on the election instead of on the matter in hand. Once she yawned openly, and drew down a reproof from Mademoiselle, whereupon she heaved a submissive sigh, controlled her boredom, and went on wearily transferring the flowery sentiments of Fénelon into the English tongue. At precisely five minutes to four the big bell clanged out a warning, dictionaries were shut, exercise-books handed in, pencil-boxes replaced in desks, and the class filed downstairs to the big schoolroom. Miss Pollard was not there: she was busy in the hostel; and Miss Fanny, looking rather flustered and nervous, had evidently given over the conduct of the meeting to Miss Mitchell, and was present merely as a spectator.",16.85,Public Domain,http://www.gutenberg.org/cache/epub/7820/pg7820-images.html
1927,Byzantine_Empire,wikipedia,"The Byzantine Empire, also referred to as the Eastern Roman Empire, was the continuation of the Roman Empire in the East during Late Antiquity and the Middle Ages, when its capital city was Constantinople (modern-day Istanbul, originally founded as Byzantium). It survived the fragmentation and fall of the Western Roman Empire in the 5th century AD and continued to exist for an additional thousand years until it fell to the Ottoman Turks in 1453. During most of its existence, the empire was the most powerful economic, cultural, and military force in Europe. Both ""Byzantine Empire"" and ""Eastern Roman Empire"" are historiographical terms created after the end of the realm; its citizens continued to refer to their empire as the Roman Empire, or Romania, and to themselves as ""Romans"". Several signal events from the 4th to 6th centuries mark the period of transition during which the Roman Empire's Greek East and Latin West diverged.",17.2,CC BY-SA 3.0,https://en.wikipedia.org/wiki/Byzantine_Empire
5147,THE ORIGIN AND RELATIONS OF THE CARBON MINERALS,J.S. NEWBERRY,"Most animal-tissue decomposes with great rapidity, and plant tissue, when not protected, soon decays. This decay is essentially oxidation, since its final result is the restoration to the atmosphere of carbonic acid, which is broken up in plant-growth by the appropriation of its carbon. Hence it is a kind of combustion, although this term is more generally applied to very rapid oxidation, with the evolution of sensible light and heat. But, whether the process goes on rapidly or slowly, the same force is evolved that is absorbed in the growth of plant-tissue; and by accelerating and guiding its evolution, we are able to utilize this force in the production at will of heat, light, and their correlatives, chemical affinity, motive power, electricity, and magnetism. The decomposition of plants may, however, be more or less delayed, and it then takes the form of a destructive distillation, the constituents reacting upon each other, and forming temporary combinations, part of which are evolved, and part remain behind. Water is the great extinguisher of this as of the more rapid oxidation that we call combustion; and the decomposition of plant-tissue under water is extremely slow, from the partial exclusion of oxygen.",17.55,Public Domain,http://www.gutenberg.org/files/8687/8687-h/8687-h.htm#22
